ts,buyer,seller,price,qty,aggressor,mid_at_trade
254.100000,N4,N3,100.44,42,sell,100.465000
254.100000,N12,N3,100.42,56,sell,100.455000
254.300000,N12,N1,100.42,18,sell,100.480000
254.300000,N7,N1,100.41,3,sell,100.475000
254.400000,N7,N6,100.41,36,sell,100.475000
254.400000,N8,N9,100.54,13,buy,100.475000
254.400000,N8,N7,100.61,44,buy,100.510000
254.700000,N7,N0,100.41,50,sell,100.495000
254.700000,N6,N0,100.35,38,sell,100.465000
255.100000,CB,N9,100.43,19,sell,100.460000
255.100000,MM,N9,100.41,3,sell,100.450000
255.300000,MM,N2,100.41,51,sell,100.425000
255.900000,N8,CA,100.49,70,buy,100.450000
256.100000,N8,CA,100.49,12,buy,100.485000
256.100000,N8,MM,100.51,4,buy,100.495000
256.500000,N10,N10,100.48,24,sell,100.495000
256.600000,N9,MM,100.51,45,buy,100.495000
256.700000,N8,MM,100.51,31,buy,100.495000
256.700000,N8,N2,100.51,29,buy,100.495000
257.500000,N4,N2,100.51,17,buy,100.495000
257.600000,N10,N2,100.51,13,buy,100.495000
257.600000,N10,N7,100.52,33,buy,100.500000
257.800000,N6,N7,100.52,59,buy,100.500000
257.800000,N6,N6,100.52,15,buy,100.500000
258.800000,N10,N11,100.48,46,sell,100.500000
258.800000,N14,N11,100.48,39,sell,100.500000
259.700000,N14,N6,100.48,32,sell,100.485000
259.700000,MM,N6,100.48,67,sell,100.485000
259.800000,N0,N9,100.49,74,buy,100.485000
260.100000,MM,N10,100.48,13,sell,100.485000
260.100000,N5,N10,100.47,17,sell,100.480000
260.200000,N5,N12,100.47,13,sell,100.480000
260.200000,N12,N12,100.46,76,sell,100.475000
260.400000,N12,N6,100.46,18,sell,100.475000
260.400000,N3,N6,100.46,64,sell,100.475000
260.500000,N3,N8,100.46,20,sell,100.475000
260.500000,N0,N8,100.46,5,sell,100.475000
260.700000,N0,N1,100.46,27,sell,100.475000
260.700000,N4,N1,100.45,17,sell,100.470000
260.700000,N0,N13,100.44,26,sell,100.445000
260.800000,N0,N12,100.44,40,sell,100.445000
261.000000,N0,MM,100.44,33,sell,100.445000
261.200000,N11,N8,100.42,70,sell,100.430000
261.700000,N11,N8,100.42,21,sell,100.425000
261.700000,N0,N8,100.42,4,sell,100.425000
261.800000,N0,N1,100.42,6,sell,100.425000
261.800000,CA,N1,100.41,29,sell,100.420000
261.800000,CA,N7,100.41,58,sell,100.420000
262.000000,N13,CB,100.38,13,sell,100.395000
262.700000,N13,N6,100.38,1,sell,100.400000
262.700000,N7,N6,100.38,87,sell,100.400000
262.700000,N13,N6,100.37,4,sell,100.395000
262.800000,N13,N8,100.37,84,sell,100.395000
263.000000,N13,N5,100.37,6,sell,100.395000
263.000000,N6,N5,100.35,43,sell,100.385000
263.000000,N11,N5,100.34,12,sell,100.380000
263.000000,N2,N5,100.34,1,sell,100.380000
263.100000,N2,N4,100.34,62,sell,100.380000
263.100000,N9,N5,100.42,13,buy,100.380000
263.100000,N9,N7,100.42,49,buy,100.380000
263.100000,N9,N12,100.43,7,buy,100.385000
263.200000,N2,N8,100.34,20,sell,100.385000
263.200000,MM,N8,100.34,57,sell,100.385000
263.800000,MM,N7,100.34,23,sell,100.355000
263.800000,N6,N7,100.33,5,sell,100.350000
263.800000,N10,N7,100.32,51,sell,100.345000
264.100000,N12,MM,100.33,80,buy,100.325000
264.100000,N12,CA,100.37,3,buy,100.345000
264.400000,N10,N12,100.32,32,sell,100.345000
264.400000,N10,N12,100.31,53,sell,100.340000
264.800000,N13,N1,100.31,34,sell,100.340000
264.800000,N4,N1,100.30,12,sell,100.335000
264.800000,N4,N7,100.30,9,sell,100.335000
264.800000,N10,N7,100.30,20,sell,100.335000
264.800000,N7,N7,100.28,49,sell,100.325000
264.900000,N7,N6,100.28,49,sell,100.325000
265.000000,N4,N14,100.26,39,sell,100.265000
265.000000,N4,N14,100.26,51,sell,100.265000
265.300000,N7,N6,100.27,30,buy,100.265000
265.300000,N7,N1,100.32,11,buy,100.290000
265.300000,N4,N8,100.26,33,sell,100.290000
265.300000,CA,N8,100.26,32,sell,100.290000
265.300000,N5,N8,100.26,8,sell,100.290000
265.300000,N10,N1,100.32,10,buy,100.290000
265.300000,N10,N13,100.33,56,buy,100.295000
265.500000,N0,N13,100.33,3,buy,100.295000
265.500000,N0,N4,100.36,10,buy,100.310000
265.500000,N0,CA,100.37,6,buy,100.315000
265.500000,N5,N6,100.26,26,sell,100.315000
265.500000,N4,N6,100.24,45,sell,100.305000
265.500000,MM,N6,100.23,11,sell,100.300000
265.500000,MM,CA,100.23,38,sell,100.300000
265.800000,MM,N10,100.23,14,sell,100.260000
266.000000,MM,N0,100.23,17,sell,100.260000
266.000000,N6,N0,100.20,20,sell,100.245000
266.000000,N11,N0,100.19,38,sell,100.240000
266.600000,N11,N3,100.19,51,sell,100.240000
266.600000,N0,N3,100.17,41,sell,100.230000
266.700000,N3,N5,100.29,22,buy,100.230000
266.700000,N0,N11,100.17,17,sell,100.230000
267.000000,N5,N6,100.28,11,buy,100.235000
267.000000,N5,N10,100.29,82,buy,100.240000
267.700000,N7,N10,100.29,11,buy,100.280000
267.700000,N7,N12,100.30,61,buy,100.285000
267.800000,N11,N10,100.27,16,sell,100.285000
267.800000,N11,N13,100.27,82,sell,100.285000
267.800000,N7,N13,100.26,15,sell,100.280000
268.000000,CB,N12,100.30,6,buy,100.280000
268.000000,CB,N5,100.31,23,buy,100.285000
268.200000,N10,N5,100.31,62,buy,100.285000
268.200000,N10,MM,100.33,10,buy,100.295000
268.200000,N7,N14,100.26,20,sell,100.295000
268.300000,N7,N1,100.26,4,sell,100.295000
268.600000,MM,N9,100.23,25,sell,100.235000
268.700000,MM,N5,100.23,14,sell,100.235000
268.700000,N8,N1,100.24,47,buy,100.235000
268.900000,N6,N1,100.24,17,buy,100.235000
268.900000,N6,MM,100.33,1,buy,100.280000
269.100000,MM,N0,100.23,18,sell,100.280000
269.300000,CB,N14,100.27,20,buy,100.250000
269.400000,MM,N12,100.23,23,sell,100.250000
269.700000,N1,N12,100.21,62,buy,100.200000
270.000000,N13,N12,100.21,13,buy,100.200000
270.000000,N13,N14,100.27,37,buy,100.230000
270.400000,N3,N14,100.27,14,buy,100.250000
270.400000,CA,N14,100.27,19,buy,100.250000
270.500000,CA,N7,100.27,17,sell,100.300000
270.700000,N5,N7,100.27,25,buy,100.250000
271.000000,MM,N2,100.23,80,sell,100.250000
271.000000,N7,N2,100.19,1,sell,100.230000
271.500000,N2,N14,100.20,39,buy,100.195000
271.500000,CA,N14,100.20,37,buy,100.195000
271.700000,N7,N11,100.19,30,sell,100.230000
271.700000,N14,N11,100.19,51,sell,100.230000
272.500000,N0,N2,100.25,32,buy,100.235000
272.900000,N13,N6,100.22,24,sell,100.235000
273.300000,N3,N2,100.25,26,buy,100.235000
273.500000,N13,N2,100.25,5,buy,100.240000
273.500000,N13,N11,100.26,17,buy,100.245000
273.600000,N5,N11,100.26,45,buy,100.245000
273.700000,N2,N6,100.23,80,sell,100.245000
273.700000,N12,N11,100.26,21,buy,100.245000
273.700000,N12,N7,100.27,23,buy,100.250000
273.700000,N12,N10,100.27,25,buy,100.250000
273.700000,N12,MM,100.27,4,buy,100.250000
273.800000,N2,N5,100.23,2,sell,100.250000
274.100000,N13,N4,100.22,20,sell,100.225000
274.700000,N14,N7,100.19,26,sell,100.195000
274.700000,CA,N7,100.18,7,sell,100.190000
274.700000,CA,N11,100.18,17,sell,100.190000
275.100000,CA,N10,100.18,13,sell,100.190000
275.100000,N0,N10,100.17,16,sell,100.185000
275.100000,MM,N10,100.17,9,sell,100.185000
275.100000,MM,N14,100.17,45,sell,100.185000
275.500000,MM,N2,100.17,26,sell,100.185000
275.500000,N9,N2,100.16,31,sell,100.180000
275.500000,N2,N2,100.16,20,sell,100.180000
275.500000,N4,N2,100.16,17,sell,100.180000
275.500000,N4,N12,100.16,43,sell,100.180000
275.600000,N4,N11,100.16,9,sell,100.180000
275.600000,N13,N11,100.13,31,sell,100.165000
275.600000,N13,CB,100.13,10,sell,100.165000
275.600000,N4,CB,100.12,26,sell,100.160000
275.600000,N8,CB,100.09,30,sell,100.145000
275.700000,N8,N14,100.09,7,sell,100.145000
275.700000,N9,N14,100.06,47,sell,100.130000
276.000000,N9,N8,100.06,9,sell,100.070000
276.000000,N0,N8,100.04,27,sell,100.060000
276.100000,MM,N0,100.06,15,sell,100.070000
276.100000,N11,N3,100.08,40,buy,100.070000
276.100000,N11,N14,100.12,21,buy,100.090000
276.300000,MM,CA,100.06,20,sell,100.090000
276.700000,MM,N5,100.06,45,sell,100.090000
277.100000,N0,N9,100.04,4,sell,100.045000
277.100000,N4,N9,100.04,37,sell,100.045000
277.300000,N4,N0,100.04,45,sell,100.045000
277.400000,N4,N2,100.04,3,sell,100.045000
277.400000,N1,N2,99.99,32,sell,100.020000
277.400000,N4,N2,99.88,2,sell,99.965000
277.900000,N10,N9,100.02,19,sell,100.035000
277.900000,N10,N14,100.02,10,sell,100.035000
278.200000,N10,N5,100.02,34,sell,100.035000
278.200000,N4,N5,99.88,26,sell,99.965000
278.300000,N4,N1,99.88,40,sell,99.965000
278.800000,N14,N5,100.05,52,buy,100.040000
278.800000,N14,N7,100.07,39,buy,100.050000
279.200000,CA,N5,100.03,70,sell,100.035000
279.200000,MM,N5,99.97,15,sell,100.005000
279.400000,N14,N11,100.04,38,buy,100.005000
280.100000,MM,N10,99.97,13,sell,100.005000
280.500000,MM,N10,99.97,22,sell,100.005000
280.600000,MM,N5,99.97,30,sell,100.005000
280.600000,N4,N5,99.88,17,sell,99.960000
280.900000,N10,N8,99.96,72,sell,99.995000
281.100000,N9,N13,100.03,29,buy,99.995000
281.100000,N9,N11,100.04,19,buy,100.000000
281.300000,N11,N11,100.04,38,buy,100.000000
281.300000,N11,N8,100.04,24,buy,100.000000
281.300000,N11,N13,100.06,10,buy,100.010000
281.300000,N11,N7,100.07,18,buy,100.015000
282.000000,N4,N3,100.02,49,sell,100.045000
282.000000,N0,N3,99.98,47,sell,100.025000
282.000000,MM,N7,100.07,5,buy,100.025000
282.000000,MM,N4,100.07,28,buy,100.025000
282.100000,N0,N3,100.08,19,buy,100.075000
282.100000,N0,N1,100.09,26,buy,100.080000
282.100000,N0,CB,100.09,35,buy,100.080000
282.100000,N0,N0,100.11,12,buy,100.090000
283.000000,N4,N0,100.11,61,buy,100.095000
283.000000,N4,N2,100.12,4,buy,100.100000
283.300000,N14,N2,100.12,35,buy,100.100000
283.800000,N14,N8,100.13,33,sell,100.135000
283.800000,N12,N4,100.14,77,buy,100.135000
284.600000,N14,N14,100.13,17,sell,100.135000
284.600000,N4,N14,100.13,33,sell,100.135000
284.800000,N14,N5,100.14,31,buy,100.135000
284.800000,N14,N7,100.17,46,buy,100.150000
285.200000,N9,N7,100.17,37,buy,100.160000
285.600000,N0,N7,100.17,14,buy,100.160000
285.600000,N0,N2,100.18,26,buy,100.165000
285.600000,N0,N5,100.18,51,buy,100.165000
285.700000,N3,N5,100.18,47,buy,100.165000
285.800000,N10,MM,100.23,52,buy,100.205000
286.300000,N5,MM,100.23,28,buy,100.205000
286.300000,N5,N5,100.24,21,buy,100.210000
286.300000,N5,N6,100.26,9,buy,100.220000
286.700000,N14,N3,100.18,29,sell,100.220000
287.200000,N7,N10,100.19,38,buy,100.185000
287.300000,CA,N10,100.19,41,buy,100.185000
287.300000,CA,N6,100.26,42,buy,100.220000
287.500000,N9,N6,100.26,37,buy,100.220000
287.900000,N6,N6,100.26,10,buy,100.220000
287.900000,N6,CB,100.28,44,buy,100.230000
287.900000,N14,CB,100.28,21,buy,100.230000
288.300000,N0,MM,100.24,47,buy,100.210000
289.400000,N9,MM,100.24,33,buy,100.210000
289.500000,N0,CB,100.28,9,buy,100.265000
289.500000,N0,N10,100.28,15,buy,100.265000
289.600000,N2,N10,100.28,28,buy,100.270000
289.600000,N2,N12,100.30,9,buy,100.280000
289.900000,N11,N4,100.29,20,sell,100.295000
289.900000,N12,N4,100.29,41,sell,100.295000
289.900000,N12,N4,100.26,6,sell,100.280000
290.500000,N4,N12,100.30,48,buy,100.295000
290.500000,N4,N8,100.30,26,buy,100.295000
290.500000,N4,N0,100.30,3,buy,100.295000
290.500000,N9,N0,100.30,55,buy,100.295000
290.600000,N0,N0,100.30,29,buy,100.295000
290.600000,N0,N7,100.34,56,buy,100.315000
290.700000,N1,N7,100.34,1,buy,100.315000
290.900000,N2,N6,100.46,28,buy,100.405000
290.900000,N2,N8,100.47,4,buy,100.410000
291.100000,N1,CB,100.35,19,sell,100.365000
291.100000,N3,CB,100.34,48,sell,100.360000
291.400000,N13,N6,100.38,32,buy,100.360000
291.400000,N13,N9,100.40,10,buy,100.370000
291.400000,N13,MM,100.40,35,buy,100.370000
291.900000,N9,MM,100.40,45,buy,100.370000
291.900000,N9,N8,100.40,23,buy,100.370000
293.400000,CB,N8,100.40,32,buy,100.375000
293.700000,N3,N8,100.40,29,buy,100.375000
293.700000,N3,N1,100.43,35,buy,100.390000
293.700000,N10,N1,100.43,22,buy,100.390000
294.100000,N13,N1,100.43,18,buy,100.395000
294.100000,N13,MM,100.46,17,buy,100.410000
294.200000,N10,MM,100.46,63,buy,100.410000
294.200000,N10,N9,100.52,15,buy,100.440000
294.400000,MM,N11,100.36,33,sell,100.440000
294.400000,MM,N12,100.36,22,sell,100.440000
294.600000,MM,N6,100.36,25,sell,100.440000
294.600000,N13,N6,100.35,28,sell,100.435000
295.400000,N3,N13,100.44,22,sell,100.445000
295.400000,N0,N13,100.40,1,sell,100.425000
295.600000,N4,N3,100.41,17,buy,100.405000
295.600000,N4,N11,100.45,17,buy,100.425000
295.800000,N4,N11,100.45,12,buy,100.425000
295.800000,N4,N9,100.52,3,buy,100.460000
295.800000,N4,N5,100.56,19,buy,100.480000
295.800000,N4,CA,100.67,13,buy,100.535000
296.200000,N3,CA,100.67,13,buy,100.530000
296.400000,N10,N4,100.49,22,buy,100.425000
296.600000,N2,N9,100.36,28,sell,100.425000
296.600000,CB,N4,100.49,46,buy,100.425000
296.700000,N2,N5,100.36,21,sell,
297.700000,N8,MM,100.52,65,buy,100.495000
297.800000,N6,MM,100.52,15,buy,100.495000
297.800000,N6,N8,100.52,21,sell,
298.300000,N13,N0,100.60,42,buy,100.580000
298.400000,N1,N0,100.60,20,buy,100.580000
298.400000,N1,N9,100.68,67,buy,100.620000
298.600000,N9,N4,100.69,60,buy,100.640000
298.800000,N1,N4,100.69,4,buy,100.685000
299.300000,N14,N8,100.82,46,buy,100.795000
299.800000,N7,N8,100.82,3,buy,100.795000
300.000000,N13,N11,100.77,90,sell,
300.000000,N0,N11,100.68,5,sell,
300.100000,N4,MM,100.84,34,buy,100.790000
300.300000,N8,MM,100.84,30,buy,100.790000
300.600000,N10,MM,100.84,16,buy,100.790000
300.600000,N10,N14,100.84,65,buy,100.790000
300.700000,N8,N14,100.84,29,buy,100.790000
301.800000,MM,N5,100.74,80,sell,100.765000
301.800000,N4,N5,100.74,17,sell,100.765000
301.900000,N4,N12,100.74,31,sell,100.765000
302.400000,N0,N0,100.68,17,sell,100.700000
302.400000,N1,N0,100.67,26,sell,100.695000
302.400000,N1,N5,100.67,15,sell,100.695000
302.400000,N11,N5,100.67,68,sell,100.695000
302.400000,N6,N12,100.72,37,buy,100.695000
302.400000,N6,N7,100.78,54,buy,100.725000
302.500000,N14,N7,100.78,43,buy,100.725000
302.500000,N14,N11,100.79,51,buy,100.730000
302.500000,N11,CA,100.67,8,sell,100.730000
302.500000,N10,CA,100.66,62,sell,100.725000
302.550000,CB,N11,100.79,13,buy,100.725000
302.550000,CB,N3,100.79,37,buy,100.725000
302.550000,CB,N12,100.94,20,buy,100.800000
302.600000,N10,N4,100.66,22,sell,100.690000
302.600000,N9,N4,100.66,6,sell,100.690000
302.800000,N5,N1,100.72,43,buy,100.690000
303.000000,N9,MM,100.66,12,sell,100.690000
303.100000,N9,MM,100.66,68,buy,100.655000
303.100000,N9,N1,100.72,20,buy,100.685000
303.200000,N0,N8,100.65,21,sell,100.685000
303.200000,N11,N8,100.59,22,sell,100.655000
303.300000,N4,N3,100.62,71,buy,100.605000
303.300000,N4,N1,100.72,27,buy,100.655000
303.400000,N11,N13,100.59,61,sell,100.765000
303.600000,N11,N2,100.59,16,sell,100.765000
303.600000,N5,N2,100.58,17,sell,100.760000
303.600000,N11,N2,100.56,40,sell,100.750000
303.900000,N5,N0,100.71,30,buy,100.635000
304.100000,N11,N0,100.56,11,sell,100.635000
304.300000,N11,CB,100.70,59,buy,100.630000
304.500000,N11,N12,100.56,8,sell,100.635000
304.500000,MM,N12,100.56,55,sell,100.635000
304.900000,MM,N12,100.56,25,sell,100.605000
304.900000,N5,N12,100.51,28,sell,100.580000
305.500000,N4,N2,100.59,73,sell,100.620000
305.500000,N14,N2,100.57,20,sell,100.610000
306.000000,MM,CA,100.65,80,buy,100.610000
306.600000,N8,CA,100.65,3,buy,100.610000
306.600000,N8,N0,100.66,13,buy,100.615000
306.600000,N8,N2,100.67,24,buy,100.620000
307.000000,N5,N2,100.67,33,buy,100.650000
307.000000,N5,N0,100.71,13,buy,100.670000
307.100000,N0,N0,100.71,51,buy,100.670000
307.100000,N0,N5,100.73,9,buy,100.680000
307.700000,N9,N0,100.69,32,sell,100.710000
307.700000,N9,N1,100.69,35,sell,100.710000
307.700000,N14,N9,100.63,11,sell,100.635000
308.000000,N14,N3,100.57,20,sell,100.575000
308.000000,N1,N3,100.55,46,sell,100.565000
308.100000,N5,N6,100.58,17,buy,100.565000
308.600000,N10,N14,100.48,31,sell,100.530000
309.900000,CA,N9,100.56,12,sell,100.570000
309.900000,N14,N9,100.52,40,sell,100.550000
309.900000,N4,N9,100.50,3,sell,100.540000
310.100000,N4,N4,100.50,15,sell,100.540000
310.100000,MM,N4,100.50,47,sell,100.540000
310.200000,CA,N6,100.58,11,buy,100.540000
311.400000,N9,N0,100.55,22,sell,100.565000
311.400000,MM,N0,100.50,33,sell,100.540000
311.400000,N10,N0,100.48,2,sell,100.530000
312.000000,MM,N6,100.58,17,buy,100.565000
312.000000,MM,N2,100.59,26,buy,100.570000
312.000000,MM,N14,100.61,36,buy,100.580000
312.000000,MM,N1,100.61,1,buy,100.580000
312.400000,N2,N1,100.61,14,buy,100.580000
312.400000,N2,N1,100.64,23,buy,100.595000
312.400000,N6,N1,100.64,34,buy,100.595000
312.400000,N6,N6,100.64,21,buy,100.595000
312.400000,N8,N6,100.64,32,buy,100.595000
312.950000,CB,N6,100.64,30,buy,100.615000
312.950000,CB,CA,100.66,59,buy,100.625000
312.950000,CB,CA,100.66,55,buy,100.625000
313.600000,N10,N3,100.60,13,sell,100.630000
313.600000,N10,N7,100.60,4,sell,100.630000
313.600000,N8,N7,100.59,85,sell,100.625000
313.800000,N2,CA,100.66,29,buy,100.650000
313.800000,N2,N12,100.67,5,buy,100.655000
313.800000,N9,N12,100.67,24,buy,100.630000
313.800000,N9,N5,100.69,20,buy,100.640000
314.300000,N12,N5,100.69,6,buy,100.665000
314.300000,N12,CA,100.69,51,buy,100.665000
314.500000,N13,N9,100.64,65,sell,100.665000
314.800000,N2,CA,100.69,40,buy,100.675000
314.800000,N2,N1,100.70,24,buy,100.680000
314.800000,N2,CA,100.70,20,buy,100.680000
314.900000,N7,CA,100.70,14,buy,100.680000
315.000000,MM,CA,100.70,34,buy,100.680000
315.000000,MM,CA,100.72,46,buy,100.690000
315.100000,N0,CA,100.72,39,buy,100.690000
315.100000,N5,N4,100.66,51,sell,100.690000
315.100000,CA,CA,100.72,59,buy,100.690000
315.100000,CA,N14,100.74,5,buy,100.700000
315.300000,N0,N14,100.74,60,buy,100.700000
315.300000,N0,CB,100.75,16,buy,100.705000
315.400000,N10,CB,100.75,24,buy,100.705000
315.400000,N10,N1,100.77,26,buy,100.715000
315.600000,N13,N4,100.79,52,buy,100.785000
315.600000,N13,CA,100.79,18,sell,100.805000
315.600000,N10,CA,100.78,17,sell,100.800000
315.600000,N12,CA,100.78,12,sell,100.800000
315.600000,N5,CA,100.66,22,sell,100.740000
315.900000,N7,N7,100.82,66,buy,100.790000
316.800000,N13,N7,100.82,11,buy,100.785000
316.800000,N13,MM,100.82,74,buy,100.785000
316.900000,N7,MM,100.82,6,buy,100.785000
316.900000,N7,N11,100.84,25,buy,100.795000
317.000000,N12,N11,100.84,27,buy,100.795000
317.000000,N12,N7,100.87,61,buy,100.810000
317.100000,N1,N7,100.87,7,buy,100.810000
317.100000,N1,N11,100.87,58,buy,100.810000
317.100000,N1,N10,100.91,31,buy,100.830000
317.200000,N8,N10,100.91,31,buy,100.830000
317.200000,N8,N11,100.93,16,buy,100.840000
317.200000,N8,N12,100.94,7,buy,100.845000
318.300000,N6,N5,100.82,81,sell,100.835000
318.400000,N6,N9,100.82,4,sell,100.835000
318.400000,N9,N9,100.78,44,sell,100.815000
318.400000,MM,N9,100.75,33,sell,100.800000
319.000000,MM,N8,100.75,47,sell,100.800000
319.000000,N8,N8,100.74,11,sell,100.795000
319.400000,CA,N13,100.80,26,buy,100.770000
319.400000,CA,MM,100.85,68,buy,100.795000
319.600000,N9,N5,100.76,20,sell,100.805000
319.600000,N8,N5,100.74,34,sell,100.795000
319.600000,N7,N5,100.69,34,sell,100.770000
320.100000,N4,N5,100.74,91,buy,100.715000
320.100000,N4,N13,100.75,2,buy,100.720000
320.700000,N7,N5,100.69,14,sell,100.720000
320.700000,N2,N5,100.63,82,sell,100.690000
320.700000,N2,N14,100.63,9,sell,100.690000
320.700000,N13,N14,100.59,40,sell,100.670000
320.700000,N12,N14,100.58,36,sell,100.665000
321.200000,N6,N2,100.74,20,buy,100.710000
321.900000,N10,N7,100.69,75,sell,100.700000
321.900000,MM,N7,100.68,2,sell,100.695000
322.600000,N13,N2,100.74,31,buy,100.710000
322.600000,N13,N11,100.74,47,buy,100.710000
322.600000,N13,N9,100.75,16,buy,100.715000
322.800000,MM,N11,100.68,57,sell,100.705000
322.800000,MM,N14,100.68,21,sell,100.705000
322.800000,N1,N14,100.65,74,sell,100.690000
322.800000,N0,N14,100.64,1,sell,100.685000
323.500000,N0,N7,100.64,64,sell,100.660000
323.500000,N12,N7,100.58,17,sell,100.630000
323.500000,N2,N7,100.55,11,sell,100.615000
323.600000,N2,N1,100.55,72,sell,100.615000
324.400000,N12,N7,100.59,67,sell,100.605000
324.400000,N2,N7,100.55,2,sell,100.585000
324.700000,N12,MM,100.62,63,buy,100.585000
324.900000,N10,N6,100.59,47,buy,100.570000
324.900000,N10,MM,100.62,17,buy,100.585000
324.900000,N10,CB,100.66,12,buy,100.605000
325.000000,N6,CB,100.66,25,buy,100.605000
325.000000,N2,CB,100.55,4,sell,100.605000
325.000000,N10,CB,100.55,39,sell,100.605000
325.100000,N10,N4,100.55,20,sell,100.605000
325.100000,MM,N4,100.52,19,sell,100.590000
325.800000,N11,N8,100.60,37,buy,100.560000
325.800000,N11,N13,100.65,14,buy,100.585000
326.100000,MM,CB,100.52,52,sell,100.575000
326.500000,MM,N7,100.52,9,sell,100.550000
326.500000,N4,N7,100.39,45,sell,100.485000
326.700000,N2,N4,100.46,40,sell,100.520000
326.700000,N4,N4,100.39,27,sell,100.485000
326.700000,N9,N4,100.39,32,sell,100.485000
327.000000,N9,N3,100.50,12,buy,100.445000
327.000000,N9,CA,100.39,30,sell,100.430000
327.000000,MM,CA,100.37,32,sell,100.420000
327.100000,N10,MM,100.47,43,buy,100.420000
327.300000,MM,N10,100.37,48,sell,100.395000
327.300000,N5,N10,100.36,31,sell,100.390000
327.300000,N10,N10,100.33,11,sell,100.375000
327.700000,N10,N13,100.33,37,sell,100.375000
327.700000,N11,N13,100.26,30,sell,100.340000
327.800000,N11,N10,100.26,68,sell,100.340000
327.800000,N2,N10,100.12,5,sell,100.270000
328.000000,N5,CB,100.33,29,sell,100.375000
328.100000,N5,N9,100.33,36,sell,100.375000
328.100000,CA,N9,100.23,16,sell,100.325000
328.500000,N5,N13,100.42,29,buy,100.325000
329.000000,CA,N3,100.23,54,sell,100.325000
329.000000,N2,N3,100.12,28,sell,100.270000
329.200000,N2,N12,100.12,4,sell,100.270000
329.600000,N4,N13,100.42,3,buy,
329.600000,N4,CB,100.42,12,buy,
330.000000,MM,N12,100.44,17,buy,100.435000
330.200000,MM,N10,100.45,63,sell,100.455000
330.200000,N11,N10,100.44,12,sell,100.450000
330.200000,N4,N11,100.43,36,sell,100.445000
330.800000,N4,N4,100.43,1,sell,100.445000
330.800000,N7,N4,100.41,53,sell,100.435000
331.100000,CA,N2,100.46,16,buy,100.455000
331.100000,CA,N14,100.48,15,buy,100.465000
331.200000,N4,N14,100.48,37,buy,100.465000
331.200000,N8,N14,100.48,15,buy,100.465000
331.200000,N8,N3,100.50,27,buy,100.475000
331.200000,N11,N3,100.50,52,buy,100.475000
331.200000,N11,CB,100.50,6,buy,100.475000
331.250000,CB,CB,100.50,54,buy,100.475000
331.250000,CB,N5,100.52,19,buy,100.485000
331.250000,CB,N13,100.53,43,buy,100.490000
331.250000,CB,N3,100.53,13,buy,100.490000
331.250000,CB,N13,100.54,15,buy,100.495000
331.500000,N9,N13,100.54,13,buy,100.495000
331.700000,N9,N13,100.54,9,buy,100.495000
331.700000,N9,MM,100.55,2,buy,100.500000
332.200000,N4,MM,100.55,23,buy,100.545000
332.200000,N11,MM,100.55,43,buy,100.545000
332.500000,N0,MM,100.55,12,buy,100.545000
332.500000,N0,CA,100.56,74,buy,100.550000
332.800000,N11,N9,100.54,17,sell,100.550000
332.800000,N13,CA,100.56,40,buy,100.550000
332.900000,N6,CA,100.56,30,buy,100.550000
332.900000,N6,N7,100.58,16,buy,100.560000
333.000000,MM,N7,100.58,16,buy,100.560000
333.000000,MM,N0,100.59,64,buy,100.565000
333.100000,N12,N0,100.59,33,buy,100.565000
333.100000,N12,N10,100.59,18,buy,100.565000
333.200000,N4,N10,100.59,79,buy,100.565000
333.200000,N4,N11,100.61,7,buy,100.575000
333.300000,N2,N11,100.61,34,buy,100.575000
333.300000,N2,N10,100.62,54,buy,100.580000
333.800000,N13,N10,100.62,18,buy,100.580000
333.800000,N13,N4,100.64,8,buy,100.590000
333.900000,N13,N4,100.64,41,buy,100.590000
333.900000,N13,CB,100.66,9,buy,100.600000
333.900000,N13,N14,100.68,44,buy,100.610000
333.900000,N13,N3,100.72,5,buy,100.630000
334.100000,N6,N7,100.73,45,buy,100.635000
334.400000,N5,N7,100.73,12,buy,100.635000
334.400000,N5,N13,100.73,12,buy,100.635000
334.400000,N5,MM,100.73,24,buy,100.635000
334.800000,CB,N1,100.67,90,buy,100.635000
334.800000,CB,MM,100.73,3,buy,100.665000
335.100000,N8,MM,100.73,53,buy,100.665000
335.100000,N8,N2,100.75,7,buy,100.675000
335.600000,N0,N2,100.75,37,buy,100.675000
335.600000,N0,N7,100.77,19,buy,100.685000
335.900000,N3,N14,100.78,56,buy,100.660000
335.900000,N6,N14,100.78,33,buy,100.660000
335.900000,N6,N3,100.85,27,buy,100.695000
335.900000,N6,N14,100.92,34,buy,100.730000
336.800000,N10,N11,100.59,25,buy,100.580000
337.000000,N6,N0,100.58,81,buy,100.575000
337.000000,N6,N11,100.59,18,buy,100.580000
337.100000,N11,N6,100.57,14,sell,100.580000
337.100000,N10,N6,100.55,28,sell,100.570000
337.100000,MM,N6,100.54,17,sell,100.565000
337.300000,N7,N11,100.59,52,buy,100.565000
337.300000,N7,N11,100.61,25,buy,100.575000
337.500000,MM,N13,100.54,25,sell,100.575000
338.000000,MM,N14,100.54,12,sell,100.575000
338.300000,N0,N12,100.55,80,sell,100.555000
338.300000,MM,N12,100.54,8,sell,100.550000
339.000000,MM,N3,100.54,18,sell,100.550000
